text,label
your season 20 made my floor axies worthless i want a refund,1
i hope this game will crash and i pray for this developers a karma,1
none dont waste your time,1
what could be worse than removing a daily income just to pump slp well after this season let us see if this solution did really slowed the minting of slp,1
and thats what almost everyone are here forthe incomennwe wouldnt waste our money for fun because not everyone here is richmost players are small investors and we hope for incomebuying this pests for 20k100k php for fun only how idiotic we are just to buy a pest,1
you make every new investor losing his money anyway you will lose lots of people,1
oh dont worry im still keeping all my stakes im just rubbish at actually playing the game so best if i concentrate on farming for a bit,1
meaning this wont allow us to earn anymore and u think u slow down the minting no why the top 100 has way more slp gained and almost everyone in that rank had more axie means more energy and the worst is if they have a good meta do u think they will come down to lower mmr,1
its fun if you get rewards now its no longer fun,1
agreed every since they made that 800 rule we did not think it could get any worse guess we was wrong adventure was the only place we been able to earn slp and now that is gone too,1
455 million slp minted after the update nn needs to fire the whole team nnthe problem is not the minting of new tokens but finding ways to burn which you havent found any this is sad because they think it works when it clearly doesnt,1
why your team release many slp every day,1
thats a pretty selfish and unthoughtful suggestion,1
as a new player i could only afford floor axies and the choices combos chains etc were not that great from the floor adventure was only real way i could earn slp i get destroyed so bad with these floors in pvp i now earn next to nothing i feel like i wasted my weth,1
not fun at allwere playing axie because of slp the game is not fun at all,1
what happened to what you said that we need billions of slp to sustain growth now you slashing slp instead of implementing burn mechanics bunch of liars and scammers dm me to those who wish to file collective class action law suit to sky mavis,1
yes just loosing more money lol,1
you guys fucked up taking slps out of adventure mode they will only drive more players away from the game an absurdity and a lack of scruples shit,1
shit planners centralised games shameless filipinos,1
they are just learning of to use thier cards but ironically can they be prepared in arena which has a random crits cards shuffles that wont save u and the most annoying is unfair matchmaking that will pair to that counters their axie now u learn that this game is trashing us,1
no reward to the oldest player like 100k axie id below,1
if slp price doesnt increase after the massive changes whats ur next plan take out arena,1
no interest its not even a training since its not the same gameplay,1
if having 20 axies is rich then man you have to be poor as a mouse,1
enjoyment nothing else lol all axie devs are millionaires now they dont care anymore,1
then remove adventure we have nothing to do with it,1
season 20 update will ease the amount of slp minted but not saying just overnight solution it take weeks or months to process to achieve the better outcome nnno brain zombie dont want to eat you,1
where is the word fun in adventure mode even before we only play adventure because of slp and not for fun,1
no one will play this fckn card game if you cant earn money first the game is broken random crit unbalance card unbalance shuffling of cards nerfing axie if not infavor of devs playing snes game is much fun and worthy than playing this card game bro,1
even the game is not fun at all random crit unbalance card unbalance shuffling of cards in arena nerfing of cards if not favor with devs most of the player only play because of earnings,1
they change definitions all the time to cover up their failings,1
did you just comprehend firstnyou are a cancern chart shows the daily and i just tell you what it says dont talk about the next week or monthni know what will it be poor lil,1
would you still buy expensive axies if youre not getting any income from it,1
jajajaja nobody will play adventure is boring and dont win slp,1
so youre just saying you are lazy so you want lazy money loads of people work part time after their work hours wrap your head around how to do it probably dont know how to do that since you clearly dont have brain cells,1
for fun people play for money you can close adventure now,1
instead of adventure you should change it to a pvp practice mode where you go up against bot axies in arena that way people can really practice i think adventure is pointless now,1
i think better to have new feature where new owners of axie can fight another axie team without earning slp and their mmr will not affect if they lose or win but to be specific there still be in matchmaking not just adding your friend to practice your axie,1
and where its the problem we paytoplay its not free ofc it must be income,1
it wont work talaganit did just make the life of players more miserable,1
i use to be fan of game i didnt like adventure mode but it was the only chance to take something back this uptade sucks this uptade totally destroy all the players who start this game at last 6 months the newbies goodbye,1
another thing im not a child i have no time to play a game what i need is money,1
dont play axie and go get a job then,1
no challenge and no gain for new players then what is thenpoint of starting the game now if we dont get daily challenge for slp eranings bring it back pls dont make excuses for slp liqudity problem,1
lol so bad manners did you get up early go to bed and rethink before disrespect somebody that dindt insult you have education first then go to invest cheers bye,1
thanks for reducing rewards rather than implementing slp burning piecesnof sht scammer,1
so should we thank you for doing that stupid mindset,1
why dont you go to bed you idiot lol gluck earning in a game thats like barely profitablenine 1 slp is rougly 2 centsnnlol and they just realized to remove the slp from daily quest and adventuren dont even have a proper roadmap lol gluck with your game idiot,1
nah you got played by the developers you got suckered into a new age ponzi mannnnn,1
damn i never finished the adventure to see what was the slp prize at the end what was it,1
removing slp in adventure and daily quest is nit a good idea,1
stop posting on other peoples videos for clout nobody wants what you have,1
please return the daily quest and adventure slp soon,1
all these suggestion comments are useless because devs are arrogant,1
they can buy back slp but it will not last long the best is 13 hours and it will return fast to dipping,1
because that man cant be trusted enough to build a community all lies and bullshit luckily i didnt even put my 10 percent of money on this game but the scholars that i got is helpless because of the constant and monthly changes,1
they even have the weekly quest tab but the game is going down because of the fucking devs that can even think of a solution,1
do you think people will trust the devs after they are planning to bullshit everything nbig guild are selling their axies and no one wants to become a scholar now and they are even finding a new p2e game even my scholars are not playing well enough,1
gameplay gtgtgtgtgtgtgtgtgtgtgt economynppl will leave u dont fix boring abusive mechanics and criticals fuck so many games that plus no rewards ppl will leavenso sad tho,1
its over axie ded already,1
lets let the world know about slp and axie spam it everywhere,1
another band aid solutions nothing works fckz,1
dead slp coin never goes up to 1 can it go up hem maybe never at all,1
a new token without infinite supply would do better results than this rewards reduction bc people wont be interested to enter or come back without a real burning mechanism congratulations devs did nothing useful again,1
they are so lost in this market,1
leader board expansion is that the compensation for the removal of adv nso those who will benefit from it are only those using high build axie,1
but still there is no additional burning mech also considering that the breeding might also go down since most of the investors are now moving away from axie,1
slp big scaming token last 8 months continue dump price,1
this games gone downhill since i left i seen it coming tokenomics are trash,1
this is why we are not supporting them i am very sorry philippines,1
what is it have to do with humankind destroy everything over exaggerating jihoz c sucker,1
and then theres you jihoz c sucker,1
more than half year to do nothing and now you say want to solve problem the biggest scam ever,1
and also players who hold slp will sell all their slp after the price up and then get out from axie,1
developers dont want to buy back slp and burning mechs they always put the burden into players and investors,1
how about throwing an event where you will buy our axies at its original price when we bought them so we can all quit,1
no solution just the same as before what nextni think future of axie will be play to enjoy and just for fun no more rewards thats there plan,1
now not only slp g2 0 axs too you cant put and slp burn mechanism cause you have an scalability problem tons of failed txs on ron release exposed you scammers,1
vn khng thy land hay land ch l scam,1
this is not fair their axies crit 5 times in a single match,1
pleas jihoz remove random crits this ruined my our strategy,1
they make their mind more stupid,1
nobody play axie for fun we just play for money for fun i play cod or rd2 or,1
axie infinity was advertised as a play 2 earn game now there is the play but no earn,1
it makes me laugh that these people think they play for fun hahahaha the best joke of all for fun i dont know how they can be fooled like that,1
you dont think now people earn less money because axie team remove adventure slpni heard a lot of guild are leaving beacuse of no adventure slp,1
burning mechanism infinite slp millions being created every day burning its not enough 60 of the slp was comming from adventure where even a bot can play and win,1
im super sad about that too guess time for me to sell since i only play adventure i suck too bad fo play pvp lol,1
of course dumbo remove the money earn and no one will waste their time with this game,1
game is not free i bought a team for 32k php i can buy a gaming pc from it if you saying is you just wanted to play you can play a lot of games in pc,1
better to create an npc in the market place where we can sell useless axie im mean axies that only good in adventure mode at the price of half with in its original price compare to release in the wild and the return is not worth the value of it,1
new person would never be able to play wouldnt work,1
so all this levelling up was a waste of my time i get why you have done this but surly there was other options be interested to see how many players we lose,1
someone forced you to spent that amount of money to play axie instead of pc games,1
who buy expensive axies for adventure,1
the update was necessary but felt a bit sad too missing these guys axieinfinity axielnfinity,1
idk who the hell play adventure for fun,1
this is the perfect example of a player that doesnt add value to grow the project they are just there to milk it,1
this stupd mf dont know how to understand things hahahaha ofc no one force us we join axie infinity for the money money money put that in your mind dummy,1
yup thats why dau is slowly dying because the majority of the player is here for earnings and talking about adding value dont forget that we pay 425 taxes when we buy axies thats already adding value,1
why did you think the developers made the game out of pure heart they made it so they can invite investorswhich means money sell the axies they madeand in return investors can earn at the same time so if investing without getting in money return is called what,1
how can u say we enjoy playing stupid 2d game we are just here to earn,1
the power of the team is too great which violates the decentralization its a stupid decision to drive away the players who play the game and drive away the people who copy the bottom slp to make money,1
i saved up my ruin 21 for nothing lt,1
the team doesnt have the ability to ban robots they dont buy back slps they dont destroy slps thats the biggest problem wheres the money we spent on axes,1
speed up with the updates that the slp is going to the floor of the floor,1
its better to remove adventure right now its useless the better thing to do is add an unranked math so that players could really learn,1
sounds like you need a team upgrade,1
from play to earn to pay to play they reduce everything when slp is in dip haha shame on you,1
lol another moron playing for fun not for slp hahaha,1
they gave more axs to those nerf idiots like indes elijah and company and reduced slp rewards for scholars and average players and still no burn mech after all those listening to the community tsk,1
zero good news slp minting is not a problem so you expect us all to grind from the start again krezy jihoz kreeezyyy lost all my respect,1
removing slp in adventure and daily quest is not a good idea,1
you have any idea how many restless nights we stayed up playing this game how much time and grinding we all did n for you to cut off slp gains and daily quests and cut off pve earnings nnyou have any idea how much someone invested into this game thinking it was a safe haven,1
i want my money back fuck jiho and his dead dad i spent countless days grinding and restless nights playing this game to earn bare minimum slp and now u say fuck me nnok,1
bad that someone has to go good as someone made a sacrifice less slp mint,1
scholar that has a lower tier team axie will definitely quit it is not deserving to earn only a value of a candy s20 is a battle of mmr and it needs meta and a higher tier axie to be in the top nobody will buy a lower tier axie in d market anymore,1
slp holder are dying please think about it we trust you please we need to recover the price please,1
if you dont want to waste all your money dont buy the slp until the team announces the coin burn,1
you can also go another selfish person to go on journey we need to burn you,1
selfish for what lol truth hurts i know what do you want me to say should i praise the quitters,1
wanting to have less slp mint in the expense of others is selfishness no,1
whats this fucken mmr reset fucken idiotss,1
only band aid for slp price no burning mechanism,1
mmr reset wtfffff can you atleast keep your words everything is a fucken lie to you,1
all u do is removing our reward and nerfing cheap axie where is the update loser,1
you shit bullshit economic balance remove slp from adv reduce slp from arena then force players to use slp to upgrade body parts axie instead of just make players will get 0 every month you guys just want to do rug pull in style,1
fucking update so sick of this scam game,1
disappointment after disappoinment they could atleast retain the mmr so whats the purpose of offseason if you just going to reset it during season start can this community give us any positive news im done fck,1
not at all arena are quiet hard to compete,1
yeah its dead you need to quit asap,1
every moment is just a chance to sell it will soon have a terrible dump,1
dude u are too late u wont be able to earn as much money as we were around july or august game is slowly dying however some other games are raising but we are waiting for those to be p2e and not just betasns of dalarnia looks interesting,1
slp scam acie scam gogogo get out just will have hes own bots play with company members and bosses hahajahhehahhwheyhauhyauayya,1
nerf fucking beast dmg is not balance hoe is that possible 50 can do 700 dmg in a 4 cart comb is so stupid,1
isnt it enough that you defrauded investors with the swindler thief dishonest slp,1
i will make sure if i have time to let everyone know why you made the mistake too will definitely be a good history lesson also whatever happened to your own company that was going to be better than axie,1
general losing the money they invested and the shitty developers once again taking unpopular measures always late and making the same mistakes,1
not happy with this update,1
goodbye axie no more slp,1
suck dik i want my fuckin money back,1
why is such a crappy game so valuable,1
oh shit then its fucking useless thanks for d reply,1
you make us laugh for this kind of reward in top 300k,1
no slp buyback well thats it folks no slp burning in the future only axie burning ravel as the player base slowly declines,1
axs and ron continue to drop,1
you will be awarding axs in top 300k but axs now is still dumping please pump the axs also not only slp,1
i have lost all my faith with and all those people behind this how can you sleep well when you know that theres lot of people trusted you and you just have to repay them with this,1
whats the point of putting it as micro axs just looks to be deceiving,1
when will you do something right,1
just waiting for the time to exit this game at a good price then never return the devs are idiots they dont know a single thing,1
yeah axie infinity is shit game now,1
i just see nerfs and bullshit like the axies feets they have no burning nobody are breeding axies and no more interest to this fake game project they plan i dont trust in plans just in actions and for now they dont deliver a single upgrade to burn this shitcoin,1
ok u did thatbut pls remove random crits alsoit really really anoying when play in arenaradom crits make us feel like pray to winif lucky win unlucky lose so lets pray more to be lucky,1
remember this axie devs jihoz scammer whatz up now,1
slp is a inflationary token npls do some research before commenting,1
why did you remove slp on adventur i dont like arenann,1
another useless update another band aid solution,1
managers cant find new scholars managers sell their axies more axies in the market breeding hard to sell out their axies end up less player slp how to the moon,1
play to earn a little nthe reward is a joke,1
now earning less slp in arena more energy please,1
they want player and manager to quit this game so that no one notice that this game is rug pull,1
axs coins will fall badly because we breeders will be very afraid of losing if for example the one in the breed is a disabled axie since people buy handicapped axies for farming adv its likely that disabled axies will sell for very long to breeders buy slp amp sell axs coin,1
energy 20 only per day seriously,1
you remove the daily quest before the weekly is realesed damn it its a huge downgrade dude,1
reflecttriple plant healdisables season just started fun playing vs teams that want to just wait u to lose instead of winning,1
slp finish in adventurethis is very very bad i am too much upsetplz open the slp for adventure,1
i selling all itens at this game no have cool this today,1
so will lose more mmr with new player bye,1
fuck axs going down evetyday btc became 41000 still axs is 50,1
bitcoin is scam peice from cz pump future,1
working on it build build build other tokens to reduce reliance in slp too late guys it wont be enough majority of the player had given up 80 player are playing for fun where do you get that info your kidding right,1
economic adjustment lol its not adjustment its ruining adjustment,1
am very sad my whole investment in slp,1
ever shit amp scam coin,1
lol economic adjusment hahaha u dont even know how to fix the crit system hahaha now youre talking about economy adjustment hahahaha axie is trash now just accept that and just leave ur game hahaha we dont care anymore,1
that is if you can make profit before your axie die lol,1
motherfuckers raise their slp tokens again keeps on increasing youre a motherfucker and they dont take ron slp axie they trapped us again if we lose you lose we will write everywhere and tell you how you cheated,1
how many aqua breeders have you lost after nerfing aquas isnt it better bussines to let them breed than the nerfing them and now brreders lost interest in breeding them anymore,1
nicennand when you arent looking they fill those screens with bot accounts draining our slp,1
scam failure slp failure desenhos feitos de qualquer jeito failure all project failure mimimi steam helppp helppp mimimi steam dont want scam hauahahag,1
market is so bad these days so which one is the perfect coin to buy ill suggest vemp which has so much hype these days so go and buy it on,1
when you thinking about nerf a fucking beast damage fucking 50 axie doing 700 dmg in a 4 carts combs is so fucking ridicoulouss,1
honestly its so op fucking crits plus high damage plant is already dead with 3 cards,1
full foolish so para enrolar a galera hauahaua nunca fizeram nada sempre no papo paulinho gogo,1
too bad but it is an investment you can go to the moon or dig the core of the earth and that apply to a lot more things in life not only crypto,1
ive been waiting for a sp p for 8 months please give instructions to jiho we are very depressed in this condition brother now bitcoin is getting better but why stay still how are the seasons of 20 btother and the land,1
nerf fucking beast dmg is not balanced,1
axie why dont you have to manipulate the matching system do you think its not obvious as always after u won a lot of slp from winning you will eventually get loss streak tomorrow card draw and critical are pretty manipulated we know what is normal and not,1
great performance start 042cent end 0011 cent you took all our money worst coin ever,1
all i can see is they playing a trash game nothing special,1
wait for this game to stop being trash,1
hahaha axie is a great scam and the game developers should be put on history books that those guys are the most successful scammer,1
always garbage solution jihoz and dev team f off,1
you must be the most un exciting person of all time,1
yah weve already featured at joe rogan and other soc med but still many are quitting and no one trusting the axie anyone its more on play for fun,1
what is happening after maintenance im not earning slpits been 5days now,1
that should have a ruin 21 and 36 rewards for the purpose of free adventurenssshhh,1
when season 20 the dev only bla bla no action the community wait sorry are slow,1
a sad history for remember not everyone are here to compete,1
never seen one company hate clients hahahah just this fail projects hate clients hate investors totally scam,1
big scam project maybe try to project but totally fail,1
so there will be more tokens to earn money and not only slp so you guys are not so focussed on getting slp back to 614 cents slp fell down 98 slp needs to recover forget slp and use other tokens as solution is disgracefull to the slp investors slp at 15 cents is way to low,1
wdu mean they care about insiderswhales and not the community,1
for real they need to focus on getting slp back up to 614 cents not leave slp for dead and create other tokens slp went down 98 and now they dont want to fully fix this the slp community should be furious if slp doesnt recover,1
game scam fck game i want you do its more talk game slp dump dump dump,1
game scam scam scam dev scam slppp,1
they liked playing adventure who is they nture is so damn boring,1
scam game scam scam scam scam slpppppp dumpppppp,1
psycheout is dodging questions in land chat and gave a really unprofessional answer when ask about land release we have target launch sometimes we miss in any ordinary you wouldve been fired for saying shit like that so unprofessional you should step down,1
haha long term mind set really if they really want a long term in past month they should work for other burning mechanism of the slp but they dont do anything about it because they are so complacent right now they always say for long term mindset only hahahaha holy sht,1
and now the smug face of them on their past achievement have been gone because of decreasing players and no investor coming in you just make poor become poorer,1
slp is part of the game this is the main purpose of the people who invest the game to farm slp and make a living but the devs ignored the dumping of there token if slp die and the game will die cause no one will invest and trust this game anymore,1
those who eat vietnamese dogs like you its just cheaters,1
totally scam carefull and get out this scam,1
if slp will die axs will die too cause no one will breed and use axs to burn and the investor will pull out there investment this game is dying lesson learned dont be so complacent in your past achievement smug ceos of this game,1
i dont love scam bro you are too greedy nslpusdt slp ron ronusdt,1
its like u buy a product and days after this product changes and worth nothing if u like this kind of shit me and many others are searching the best exit opportunity and this scam game will sure be bad rated for everyone,1
the slp would just pass to another player this does literally 0 for slp price lol,1
dead game regretting every penny,1
axie becoming less and less friendly for new player as it prioritize the skilled activity and since there are no guaranteed return anymore who would be willing to commit to buy a good team since the very beginning any game without new player will soon become a dead game,1
buy back all axies and close your shitty project,1
what a fucknso sad for us when can i expect increasing slp rate,1
u bought a highgrade pet nthe team changed the parameters and turned it into garbage haha,1
please give priority to the community,1
to this day everything has been a bandaid solution from the energy system up to now how confident are you that these changes isnt another bandaid solution how confident are you that this time it will be a sustainable economy,1
8 months in a tailspin and all they can do with the economy is bandaid after bandaid dont tell me that with the thousands of dollars they earned they cant put each axie to feed on 2slp to have the energy im ashamed that the solution is,1
axie want you down your trophy to sell chrap your ugly acies,1
they have made so many claims in the past that they clearly never had any intentions to carry out,1
fix the fucking crit and match makingpeople wants to be competitive but the fucking crit and match making is not balance,1
this proves that axie infinity is realy dying,1
be very careful with slpive been in it for months and im at a loss these rises are fakewe are talking about the coin that has fallen 40 times always fake news there is no update the amount is constantly increasing fraud,1
go btch and get some life u pig shit,1
you buy some weakshit team and you complain i understand if its like 3000 investment but be aclown about a floor axie team you fucking dumb no fucking business caters to small investor,1
jajaja its fun people trust this mupet jajaja,1
without much encouragement they left very badly those who only played the adventure being in their right since they invested in their team even if it was not competitive they should not have eliminated all the reward just on a whim and benefit of some,1
next update is jail for the devs fkingscammers,1
first was bot so they did the reduction axie and slp down they keep minting slp they let it happen again bots farming 50 slp per day without doing arena reset all to 1200 each season and off season wasnt working now is fault of bots scholarships and managers apparently,1
an idiocy coming from the dev team,1
ive been waiting for a sp p for 8 months please give instructions to jiho we are very depressed in this condition brother,1
who they bought slp before and today fuck all of your mothers,1
you are killing the managers why how far do you think would scholars hold on removing the adventure or daily is not the problem but lessen the slp gain per win is the huge problem and whats the point having 1slp per win in 800 below the slp per win is too low to hold still,1
to add insult to injury they reduced arena rewards as well sadge,1
10k sheesh how much did you tp from those months to present any me personally ive bought my axies for 1600 classic aap now its kinda worthless 30 ea tops yeah playable but in this update nah im now staking axs and hoping to get my investment im outta here,1
someone i dont know committed suicide because of slp dont buy ron and axie example slp will do the same for both of these,1
they keep changing their policy they have no faith they have no idea they never had a good design in the first place i hope they get sued to brankruptcy,1
do you really believe that many investors and players will come back after the loss they recieved the short term now is at risk so what will happen to the long term idea then this game became popular becoz of the promised income but without the income what will it become,1
i dont eant to compare but this shit happened in pvu increasing the rate of conversion of le to pvu but nothing changed the main problem is not free slp from adventure but the lack of short term goal to fix the game and produce burning mech as much as possible,1
long term solutions is good but right now with this phase isnt it becoming too late the trust of investors are broken scholars are leaving due to the fact that this game will give only atleast 5 php per day when adventure slp is gone,1
this just ridiculousine removing pve reward which is capped at 50 slp only per day while in the arena ranked players are earning almost 500 slp per day nnand no this isnt a games of skill but a game of money luck,1
you ask your community for an effort even more than what has been enduring for more than 7 months you lower the profits of slp by more than half but still you do not use it because it is not clear that you really want to work together and as a team,1
nah i think its only temp fix most scholars gone players gone me as a manager already sold my axie too all of my scholar already gone and so am i since theres more profitable p2e games out there with less stressful play it was a good journey thanks axie infinity,1
yeah im leaving this game with my scholars its not worth the time and money anymore it was a good journey and experience tho hahaa hope all the best for you who still stay and having fun with axie,1
i dont believe 52 scholars and none of them complained i have 3 scholars and all of them already out your statement is just unbelievable,1
u guys just created another problem u guys know that more than 50percent is under 1k mmr right theyll probably be making what 510 slp a day your goal is 1b players yet ull only decrease your community expecting a massive exodus of players in the short term,1
they continuosly killing an already dying game they did it before they have done it again no lesson being learned they are just reducing and reducing the issuance and then it reduces the players too man wtf,1
i will give you 50k slp pls stop twitt bullshits,1
and this shit here its just cosmetic,1
stop saying long term and short term becoz its very clear now that big investors and loosing interest already and happy is right scholars will not spend atleast 30 mins of their time just to gain stress from arena and 5 10 php per day,1
welll they just want to pump the slp by killing the scholarsnthe origin is coming and they want to pump slp value until the burning mechanism is donenlets said the cover is good but the core is rotten alreadye who are having top mmr are very pleased in this updates,1
this game is no longer economical at all the best of the best now pegaxy do not waste your time,1
those who are amenable with these changes are either dumb or hypocrite or both reduction in slp issuance will barely matter if the influx of new players stop as they will be disincentivized instead of incorporating burning mechs the devs are burning d actual game itself smh,1
sadlife for people like me who only afford to buy 3 chops axie its time to say goodbye its been great and i have fun playing and riding with the ups and down thank you for wonderful experience,1
this game going to shit trash theres a lot of game is better than this shit game this game will be die im surw no one can believe this shit,1
reducing the slp rewards wont help if you do not have any proper burning mech for it looks like you guys still dont get it yea lets see how many more teams and scholars gona leave your game and marketplace prices gona tank again,1
ill bet my ass only fee people are breeding,1
great in building poor in sustaining,1
what a sacrifice kill the poor ones who really hope they can survive the pandemic through investing axie to save the rich ones support community if you rich only ggwp ponzi,1
imagine you have a soso team and 57 wins is already a big deal to you now at s20 you can only earn as low as 5 15 slp how to kill a game 101,1
the community suggested to remove the slp from adv what the fuck are you talking about,1
yall put the top on a pedestal while squashing the little guys that are the majority of your players this logic i dont understand your top 1000 that ranked and earned sold high and made out with funds so you smash the large axie work force i really love playing or did,1
the sad thing is the dev wont hear us they said community is the first but i dont know which community they mean just lickers who agree with recently stupid updates,1
fix it or adjust it you only get dick games,1
does anyone else believe them,1
playing for fun and not for the earning part is plain stupid as there are myriad free to play games that are infinitely more fun and satisfying than this plain card gsme 99999 of players are in it for the money and not for just for fun just saying,1
1 having 1slp below 800 mmr is okayn2 removing gain slp to adventure and daily quest is not okay if no replacement because you totally eliminate all oldest player who playing only adventure all of them who interview in news totally stop and sell their axies,1
do u realize people have been in this game before 2021 let that sink in stress is a stretch since this is just a game its stressful to play a game whos a big investor that left youre crazy if u think ppl wont play 30mins to earn 10php,1
the team is clearly letting it drag on intentionally letting slp die they would have done something if they wanted to they are capable of that but they intentionally not do something the community continues to bleed,1
all the flowery tweets about building amp community amounts to nothing somehow the axie maxis still find a way to glorify them they are part of the problem,1
bro literally went from a dude to a half dude after being exposed of sexual harassment amp alleged rape i dont even know what the team was thinking hiring a person like him i dont believe there was no better choice at that time,1
all the axie maxis amp toxic positivity cult in should read this stop glorifying these devs that have failed to do something until now they continue to let the community bleed this will not fix anything unless theres an actual burning mechanism along with it,1
imagine posting this shit and calling yourself an investor lmaoooooooooooooo x10,1
and ul get the just leave than address the issue the typical answer from arrogant ppl if they cant face the fact that ppl play axie for the money and not fun then they have very little understanding of what the aim should be then we dont play this for fun,1
your are so funny clown,1
and there is no solution to the ticket concern no reply nothing seems to have happened and no support was given,1
you are doing so bad at strategists and are losing the big opportunity you holds,1
that sucks man and we just have to accept all the shit thing they are doing the fucked up part here is many are still defending their idiocy ways,1
i started playing axieinfinity becuase you were rewarding pve and daily quest for total 150slp daily2days after i started you cut the reward in halfi came into this game mostly for pvebecause i hate pvp and now you will cut my reward to 0or maybe to 1 if ill win 1 pvp,1
why do i keep axs its constantly falling shit is your coin,1
axie is now a big joke hahaha,1
really they wasted time they let this happen they could avoid it before but what they did parties the guy dressing like a woman getting more dress for himself or herself or whatever is that person let them just die land should be ready for december but what happen,1
with this solution it will just dump more the market no one will be breeding bec literally no need maybe a small of ppl will the one who love the game they will and not all of them so a solution after they let it dump until now yes ppl complain bec mostly are scholarships,1
attention friends save your capital save every moment is just a chance to sell will soon have a terrible dump,1
friends seize the serious and dangerous warning seize the opportunity and sell it quickly soon it will have a terrible technical dump,1
technically and board reading reacted to the number 72 which is the number of rand it will soon have a terrible dump,1
technically and board reading reacted to the number 72 which is the number of rand it will soon have a terrible dumpn,1
technically and board reading reacted to the number 72 which is the number of rand it will soon have a terrible dumpnyes,1
technically and board reading reacted to the number 72 which is the number of rand it will soon have a terrible dumpnyesnyes,1
the game is death look at slp who is going to waste their time in that hyperinflationari game the more you play the lees you ear the more players come more colapse the game is you kill it slp is death good job,1
are you crazy you are lying again they said an update in a few days a few means 2 days 4 days have passed really stupid devils i believed in you for half a year of the creature,1
slp is going to dump again because btc pump thats why its pump a little,1
rigged game trash where is skillplay,1
dont trust them they scammed everyone again ron axie slp same casino games always win the tables,1
wholl watch this nerds stream nobody gives a fck,1
attention friends save your capital save every moment is just a chance to sell will soon have a terrible dumpn,1
axies are getting cooler and cooler every day,1
binance and slp you are both very nice thieves binance czbinance slp axieinfinity,1
theyre nothing about beauty is the game is no more attractive to play and earn,1
for this time i am bearish on slp right now,1
such a grassroot movement indeed fcking corporate pigs,1
can you guys fix the versionwhy the hell ia that 100100 slp in adventure keeps popping upi thought its a new version in the gamereally sucksirritating in the eyes,1
u can go to the axie discord and try to ask for a scholar there but those assholes ban of anything that isnt too the moon i got ban despite the fact that i have axies schoolar so be careful,1
when my teenage years were over i went into a dark path in my life finding my ego caring too much about money i disconnected with my family fears haunting me every single day i was lost and scared,1
yadiyada me me me its all about you not the community who lost a lot of money believing in this project stop whining about yourself and start exposing the ponzi that is axie infinity,1
gz your first assignment as an official now is to help me get my hacked axies back would you do something or like everyone else nothing,1
slp is down again back to cents,1
every moment is just a chance to sell it will soon have a terrible dumpn,1
slp like shit with no dq and adv what we got a months stupid shit,1
will dead next month many games free to play and play to earn,1
your update keep hurting players more and morenks for bring me back to world of cryptocurrencyn is time to say goodbye,1
slp ron and axie 3 are also scammers they are transferring the money to their own accounts by increasing the number of slp tokens they will do the same system in axie and ron coin,1
fix ur bored game god the stupid double bug is so strong ur nerf like comboed another card for discard is a stupid nerf what a zzzzz gameplay god,1
you should know that people invest for this game and now small percentage of roi return this update sucks,1
fierce rigging you mean casino game design,1
rubbish rubbishld i change the balance your mother a lowclass waste you can only eat kitchen waste for three meals it is indeed a backward lowlevel countryh you what to doni dont know what to do all daynis there any meaning to livingh shit in the head,1
fuck you this shitty game you wait for three rounds without cardsni cant understand the critical strike probability its been two months and you still havent rearranged the points fuck your mother,1
thats what i said too now watch how it crashes ron axie slp cant count on this team their only aim is to defraud us,1
you keep giving stuff to early adopters its not in the white paper what a joke,1
aap so dont nerf them anymore,1
i want to have beast plant reptile but sad to say i stake my slp to earn ron that slp was my salary when i was scholar i lost some of my slp in staking my dream to buy my own team gone now,1
anemoneaqua but you nerfed it its so unfair coz aqua has low morale,1
stop tweeting and update the stupid game,1
one with i actually win i cant love any cus you guys go and fuck it up,1
lmao i got banned from axie discord for saying axie is dead never have i regreted more than investing in axie,1
or even 4 matching numbers this scamfile a lawsuit against pancakeswapscamnpancakeswapscamlottery,1
you post this pic multiple times since 2021 just release the freaking update,1
aab but its getting owned by aap its just sad,1
nerfing like a mad man every season treating this game as if its dota2 where you can just play other heroes for free,1
those who sold there axies are starting to regret lol scam dw kasi ang axie thorny libayan pa more lol,1
wen s20 this week want to dump my slp,1
according who slp is falling apart again,1
what are you changingnare you putting shit on your fucking head your mother lowly bastard younhow to change it to play like thisndo you want to close the gamen mother,1
attention to 900k followers of axie syndicate they will rob your moneybigtime,1
you dont invest money thats unpredictablenits unclear what will happennhe can swallow all the money like a black hole,1
only dumb would invest in a utility token lol,1
damn man i waiting for system energy reworks,1
axie et al syndicate had started againplease stop stealing people money,1
ron axie dont invest in these slp does what they do with them and your money melts 50 times 60 times in a jiffy,1
that picture is posted multiple times juwt to hypeand keeps delaying the crap,1
so what is the purposed for giving level up every game and please can u put a time evry country if ever there is maintenance update so they are aware before or afte the game coz yeaterday a lot players thier dsily quest is incomplete,1
lollll this update will not affect the slp price jihoz qnd the axie devs are the great scammer,1
this is the reason of the devs but the truth they have poor burning mechanism very poor s21 will no slp rewards in pve and pvp cause this is the only thing they know to cure the minted slp sad life,1
scam infinity nslpusdt slp ron ronusdt,1
rip to our money again i loss 6000dollars farming ron farming is not right term for this,1
slp big scam team allways selling scam scam shit coin,1
slp anda you are scam,1
right now im working in one where i sell my axies and never come back to this game you should try it too its so fun,1
